cognitive_ability	math_score	english_score	birth_year	studying_time	grade	female	male	income_status	mother_edu	father_edu	sibling_number
0.61848098	71.06259918	79.33428192	1998	0	9	1	0	3	3	4	0
-0.060180999	74.18160248	75.1116333	1999	6	9	1	0	3	7	7	0
0.930736005	66.77397156	56.66530991	1999	0	9	0	1	3	5	5	0
-1.06567502	56.24734116	65.99959564	1998	0	9	1	0	4	6	8	0
0.177220002	76.52085114	80.66775513	1999	0	9	0	1	3	7	8	0
0.409366995	71.84235382	62.22143173	1998	0	9	1	0	3	2	6	1
0.507390022	76.13098145	65.33285522	1999	1	9	0	1	3	3	2	1
0.077480003	76.52085114	55.99857712	1999	6	9	0	1	3	6	5	0
-0.391851991	72.23222351	64.66612244	1999	6	9	0	1	3	7	4	0
-0.777787983	54.68784332	69.55551147	1999	0	9	1	0	3	3	6	1
1.219822049	73.79172516	70.88897705	1998	4	9	0	1	4	6	3	0
-0.31992799	71.4524765	66.2218399	1998	5	9	0	1	4	7	5	0
-0.345086008	62.48534775	61.55469513	1999	2	9	0	1	3	6	6	0
-1.476124048	63.65497208	60.44347382	1997	0	9	0	1	3	3	3	0
0.171814993	71.06259918	65.11061096	1999	2	9	0	1	3	7	6	0
0.481510997	81.19935608	73.33367157	1999	0	9	0	1	3	3	3	0
1.132066965	58.58659363	80.66775513	1999	0	9	1	0	3	6	7	1
0.879172027	67.94359589	72.66693878	1999	1	9	1	0	3	3	6	1
1.034958959	76.13098145	80.22325897	1998	4	9	0	1	3	7	9	0
0.068769	74.96134949	76.8895874	1999	3	9	0	1	3	8	7	0
0.023325	67.94359589	67.77754974	1999	1	9	0	1	3	4	7	0
-0.580931008	49.22958755	53.99837112	1999	1	9	0	1	3	3	3	0
0.247623995	49.61946487	65.99959564	1999	2	9	1	0	3	6	6	0
0.630526006	75.74110413	79.33428192	1998	0	9	0	1	2	2	3	0
1.360777974	83.14873505	57.10980225	1999	0	9	0	1	3	5	5	0
-0.42157501	49.61946487	59.99898148	1999	6	9	1	0	3	3	3	1
1.680454016	85.4879837	81.55673218	1998	0	9	0	1	3	3	3	0
0.534183025	72.23222351	61.77694321	1999	0	9	0	1	3	6	6	0
0.941994011	73.01197815	66.88857269	1998	0	9	0	1	3	3	6	0
1.650163054	71.06259918	80.66775513	1999	3	9	0	1	3	6	6	0
0.525004983	57.8068428	63.77714539	1999	0	9	1	0	3	6	6	0
0.872380018	74.18160248	84.89040375	1999	4	9	0	1	3	3	6	0
1.461145043	70.67272949	82.44570923	1999	1	9	1	0	4	6	6	0
0.063901	72.23222351	91.11325836	1999	0	9	1	0	3	4	4	0
0.964679003	79.24997711	80.88999939	1999	0	9	1	0	3	2	3	1
0.611500978	85.87786102	84.89040375	1999	4	9	0	1	1	8	8	2
0.699831009	78.86010742	66.44408417	1999	0	9	0	1	3	6	6	0
0.647085011	76.9287796	78.81312561	2001	0	7	0	1	3	4	6	0
1.507990003	72.90390015	74.34125519	1999	2	7	0	1	3	6	3	1
-0.069036998	75.98175049	77.32250214	2001	1	7	0	1	3	8	8	0
-0.263689011	69.11578369	79.55844116	2000	2	7	0	1	3	3	3	0
1.067553043	77.63905334	78.81312561	2001	0	7	1	0	3	3	3	1
-1.566941977	57.98818207	59.43500519	2000	0	7	1	0	3	6	6	0
0.938409984	65.32766724	67.26078796	2001	0	7	0	1	3	8	8	0
-0.682036996	62.72333145	61.6709404	2000	0	7	0	1	3	2	2	1
-0.298586011	69.35253906	70.98735046	2001	0	7	1	0	3	3	2	0
0.414249003	67.45848083	73.96859741	2001	1	7	1	0	3	3	7	0
0.665325999	69.35253906	78.06781769	2001	0	7	1	0	3	3	3	1
1.446563005	72.4303894	75.83187866	2001	0	7	0	1	3	3	2	1
0.550800979	77.87580872	77.69515991	2001	2	7	1	0	3	3	2	0
-1.61627996	67.22172546	64.27953339	2001	0	7	0	1	1	2	3	1
-1.251847029	66.98496246	76.94984436	2001	1	7	0	1	3	8	8	0
1.078677058	71.24659729	69.12406921	2001	0	7	0	1	3	6	7	0
0.184314996	78.82283783	75.08656311	2000	0	7	0	1	3	3	3	0
1.263470054	71.48336029	73.96859741	2001	0	7	1	0	2	4	3	1
-1.043349981	62.24981689	42.29281998	2000	0	7	0	1	2	3	3	0
-0.432206005	72.4303894	72.47797394	2000	0	7	1	0	3	6	8	0
0.996716022	65.56442261	56.08109665	1999	0	7	0	1	3	2	3	0
-0.721157014	67.22172546	66.14281464	2000	0	7	1	0	3	3	6	0
1.698243976	84.26826477	78.81312561	2001	2	7	0	1	3	7	8	0
1.067553043	72.19363403	76.20453644	2000	0	7	0	1	3	3	6	0
-0.897710025	74.32444763	79.55844116	2001	3	7	0	1	3	3	3	1
1.698243976	55.3838501	47.88266373	2000	0	7	1	0	3	8	8	1
1.525640965	74.08769226	76.94984436	2000	3	7	0	1	3	6	2	0
0.259382993	61.30278778	61.29828644	2001	2	7	1	0	3	6	3	0
1.883919001	83.55799103	75.83187866	2000	0	7	1	0	3	6	8	1
-1.465064049	53.48978806	36.70297623	2000	0	7	1	0	3	5	3	0
0.553897977	71.24659729	63.53422165	2001	1	7	0	1	3	5	3	1
-1.387343049	61.77630234	56.8264122	2000	2	7	0	1	3	7	7	0
1.189218998	70.29956818	73.59593964	2000	0	7	0	1	3	3	8	0
1.850075006	72.66714478	77.69515991	2001	1	7	0	1	3	5	6	0
1.770266056	76.69202423	76.57718658	2000	1	7	0	1	3	6	8	1
2.07327199	65.09090424	75.83187866	2001	0	7	1	0	4	8	8	0
-1.499946952	72.19363403	76.57718658	2001	0	7	1	0	3	4	7	1
-0.776902974	59.40872574	64.65219116	2000	0	7	1	0	3	6	8	0
-1.355388999	72.19363403	73.96859741	2001	1	7	0	1	3	6	3	0
0.633172989	73.61417389	76.94984436	2000	2	7	1	0	3	8	8	0
1.099871993	76.9287796	79.18578339	2000	1	7	1	0	3	3	3	1
1.144754052	66.03793335	56.8264122	2002	0	7	0	1	3	6	6	1
1.211923003	64.61739349	63.90687943	2000	3	7	0	1	5	8	8	0
1.006173968	71.72011566	77.32250214	2000	1	7	1	0	3	7	4	0
-0.558681011	69.82605743	77.32250214	2001	2	7	1	0	3	6	6	0
0.927245975	75.98175049	70.24203491	2001	0	7	0	1	3	6	6	0
-0.539677978	78.82283783	76.57718658	2000	0	7	0	1	2	3	7	0
-0.373834997	72.4303894	75.83187866	2001	0	7	0	1	3	4	9	1
0.44611901	71.48336029	76.57718658	2001	0	7	1	0	3	8	8	0
-1.509789944	64.38063049	56.8264122	2000	0	7	0	1	3	3	3	0
-1.899675012	57.98818207	41.54750824	2001	7	7	0	1	3	1	1	1
1.46053803	75.98175049	78.81312561	2000	5	7	0	1	3	3	6	0
1.29173696	80.48014069	76.94984436	2001	0	7	0	1	3	3	8	0
-0.266431987	57.75142288	52.72719193	2001	0	7	0	1	3	6	3	2
0.692812026	63.43360519	62.41625595	2001	0	7	0	1	3	8	6	0
1.54698801	79.05960083	77.32250214	2001	1	7	1	0	3	8	8	0
0.33386001	71.48336029	79.18578339	2001	0	7	1	0	3	4	8	0
-0.034722999	63.19684601	62.41625595	2000	2	7	1	0	2	3	3	0
0.218161002	77.63905334	78.44046783	2001	0	7	1	0	3	4	7	0
0.011216	70.77308655	78.06781769	2001	2	7	0	1	3	8	4	0
0.969318986	66.98496246	67.26078796	2001	1	7	0	1	3	7	6	0
1.177711964	74.561203	78.44046783	2001	0	7	1	0	3	7	6	0
0.857110023	63.19684601	71.36000061	2001	0	7	1	0	3	3	3	1
0.075286001	62.48657227	69.49671936	2000	5	7	1	0	4	6	8	0
1.305371046	67.45848083	66.88813019	2001	2	7	1	0	3	3	3	0
1.826478004	68.64226532	65.77015686	2001	0	7	0	1	2	2	2	0
0.346412987	80.00662994	73.96859741	2000	4	7	1	0	3	3	6	0
-0.125119001	71.48336029	78.44046783	2001	0	7	1	0	3	6	8	0
-0.240733996	62.72333145	64.27953339	2000	0	7	1	0	3	3	3	0
0.519213021	71.48336029	75.45922089	2000	0	7	0	1	3	6	8	0
-0.45876801	66.27469635	64.65219116	2000	4	7	0	1	3	7	6	0
-0.161782995	64.38063049	70.24203491	2000	2	7	1	0	3	6	7	0
0.543156028	70.53633118	75.45922089	2001	1	7	1	0	3	5	6	0
0.875272989	72.66714478	76.94984436	2001	2	7	1	0	3	6	6	0
0.564664006	72.66714478	78.06781769	2000	0	7	0	1	3	7	7	0
0.273465008	66.74820709	76.94984436	2001	0	7	1	0	3	3	7	1
0.25603801	145.1149292	75.83187866	2001	1	7	1	0	3	3	7	1
-0.433824986	63.67036057	46.76469421	2000	0	7	0	1	3	2	2	1
-0.268404007	73.61417389	77.32250214	2000	0	7	0	1	3	4	8	2
0.602705002	69.82605743	75.08656311	2000	0	7	0	1	3	3	3	0
-0.402687013	65.56442261	73.96859741	2000	4	7	1	0	3	6	6	0
-1.097905993	54.91033554	46.01938248	2000	0	7	1	0	3	2	2	2
0.743030012	75.50823212	75.08656311	2001	0	7	1	0	3	4	4	0
0.517971992	71.72011566	78.81312561	2000	0	7	0	1	3	8	8	0
1.211923003	73.14066315	74.34125519	2001	2	7	1	0	3	5	9	0
-0.071732	65.80117798	75.08656311	2000	0	7	0	1	3	3	3	1
1.066781998	72.19363403	72.85063171	2001	0	7	0	1	3	7	6	1
-1.574458957	65.56442261	65.02484894	2001	0	7	0	1	4	6	7	0
0.686380029	75.85666656	77.98143768	1999	1	9	1	0	3	6	8	0
1.063246012	75.1513443	63.3074913	1999	0	9	0	1	2	6	3	0
1.428303003	78.67794037	80.75759125	1999	0	9	0	1	3	8	8	0
0.676100016	71.27209473	68.06661224	1998	0	9	1	0	4	6	7	0
1.527886987	76.91464233	78.37802887	1999	1	9	0	1	3	8	5	0
2.222964048	79.0306015	87.10308075	1999	2	9	1	0	3	7	7	0
1.420665026	71.62475586	63.3074913	1999	0	9	1	0	3	7	3	0
1.021819949	77.26730347	69.65298462	1998	0	9	0	1	4	3	3	0
1.027333021	72.3300705	72.03253937	1998	0	9	0	1	2	3	3	0
1.284394026	64.57156372	60.53133774	1999	0	9	1	0	3	8	6	0
0.000967	65.98220062	75.20528412	1998	0	9	1	0	3	6	6	0
0.788591027	67.04017639	65.29045868	1999	1	9	1	0	3	8	8	0
0.828468025	77.26730347	75.99847412	1999	4	9	0	1	3	7	7	0
0.676235974	79.38326263	72.82572937	1998	1	9	0	1	4	5	5	0
0.861129999	73.38804626	73.61891174	1998	5	9	0	1	3	7	7	0
2.005476952	81.85187531	83.137146	1999	2	9	1	0	3	7	7	0
2.317883968	82.55719757	80.75759125	1999	4	9	0	1	3	4	8	0
1.257740021	83.26251221	85.51670837	1999	4	9	1	0	3	6	8	0
1.322685003	82.20453644	84.72351837	1999	5	9	1	0	3	9	9	2
0.155390993	63.16092682	56.9620018	1999	0	9	0	1	3	5	5	0
0.520520985	63.51358414	58.15177917	1998	2	9	1	0	3	6	5	1
-0.325096995	61.75028992	63.70408249	1998	2	9	1	0	3	3	4	1
1.021468043	59.63433075	64.10067749	1999	0	9	1	0	3	3	6	1
0.591620028	70.91943359	68.85979462	1998	1	9	0	1	3	6	6	1
0.098384999	61.04497147	52.59947586	1998	0	9	0	1	3	8	8	0
0.848659992	72.68273163	66.48023987	1999	3	9	1	0	3	6	4	1
0.77265197	53.63912201	52.99607086	1998	0	9	0	1	4	3	3	0
0.440719992	77.97262573	82.74055481	1999	2	9	1	0	3	8	8	0
0.367484987	73.7407074	75.99847412	1998	0	9	1	0	3	6	6	0
1.076892018	74.7986908	64.10067749	1999	1	9	0	1	3	3	3	1
0.604479015	69.86145782	68.06661224	1999	3	9	1	0	3	3	3	0
-0.244784996	39.88540268	45.85739517	1998	2	9	0	1	3	7	8	0
2.033751965	72.3300705	73.22232056	1998	4	9	0	1	3	3	3	0
1.085775971	67.74549866	54.18584824	1999	1	9	0	1	2	3	6	0
-0.972893	51.17050552	63.3074913	1999	0	9	1	0	3	6	6	0
1.761577964	76.5619812	74.41210175	1999	0	9	1	0	3	8	8	0
1.558101058	78.67794037	84.72351837	1999	2	9	1	0	3	7	7	0
2.709943056	78.67794037	83.53373718	1999	0	9	0	1	3	8	8	0
0.021244001	68.09815979	72.82572937	1999	0	9	1	0	3	8	8	0
-0.123622999	74.09336853	63.3074913	1998	1	9	0	1	3	3	3	0
1.01750195	79.38326263	85.12010956	1999	2	9	1	0	3	4	4	0
0.102201	64.92422485	73.22232056	1998	0	9	0	1	3	6	5	0
1.551694036	76.2093277	69.2563858	1999	0	9	0	1	2	6	6	0
1.317811012	76.2093277	79.96440125	1998	1	9	0	1	3	2	3	1
0.945895016	78.32527924	83.137146	1998	0	9	1	0	4	4	4	1
-0.698662996	65.98220062	56.9620018	1998	0	9	0	1	4	3	4	1
0.992693007	62.45560837	60.13474655	1999	1	9	1	0	3	8	8	0
0.31793499	67.04017639	66.87683105	1999	1	9	0	1	3	7	6	0
1.90279901	74.09336853	68.06661224	1999	1	9	0	1	3	3	5	0
1.032331944	71.97740936	76.79165649	1998	0	9	0	1	1	6	6	0
0.620770991	49.05455017	64.49726868	1998	2	9	0	1	3	8	7	0
1.234137058	84.97036743	78.71559143	2000	0	7	1	0	3	4	6	0
1.644986987	81.62484741	75.1501236	2001	0	7	0	1	3	4	8	0
1.38003695	66.3310318	75.47425842	2001	1	7	0	1	3	8	9	0
0.862899005	74.93379974	78.06732178	2001	5	7	1	0	3	3	2	0
1.115370989	78.75725555	69.96398163	2000	1	7	0	1	3	4	8	0
1.41644299	53.90480423	42.73677063	2001	1	7	1	0	3	3	3	1
1.853014946	79.71311951	74.17771912	2001	0	7	0	1	3	3	6	0
1.235067964	74.93379974	76.12252045	2001	0	7	1	0	3	7	8	0
0.591648996	69.19861603	30.09556198	2001	4	7	1	0	3	7	7	0
1.525640965	71.11034393	72.55705261	2001	0	7	1	0	3	6	8	1
1.893352032	72.54414368	79.03972626	2001	0	7	1	0	3	3	3	1
0.578992009	67.28689575	67.37091827	2001	0	7	0	1	3	7	8	0
1.155454993	50.5592804	68.0191803	2000	1	7	0	1	3	3	3	0
1.579980016	79.71311951	62.18478012	2000	1	7	0	1	3	4	6	0
0.797366023	66.3310318	61.86064911	2001	2	7	1	0	3	7	4	2
0.744665027	71.11034393	76.44665527	2000	0	7	1	0	3	7	8	0
0.241973996	40.52271271	55.70211029	2000	1	7	1	0	2	8	7	0
1.041669965	56.2944603	56.99864578	2000	0	7	1	0	3	3	3	0
1.31329298	59.16205215	74.17771912	2001	0	7	1	0	3	6	6	1
1.619259	79.23518372	66.39851379	2001	0	7	1	0	3	4	8	1
1.695984006	71.11034393	73.85358429	2001	1	7	0	1	3	8	6	0
0.503243983	53.42687225	59.59171295	2001	0	7	0	1	3	7	8	1
1.58862102	74.93379974	74.50185394	2001	0	7	1	0	3	3	8	0
1.853014946	78.27931976	75.79838562	2001	1	7	1	0	3	7	7	0
1.213685036	63.46343994	66.72264862	2001	0	7	1	0	3	3	3	0
1.310454011	54.86066818	53.75730896	2000	2	7	0	1	3	6	6	0
1.623579979	67.76482391	62.83304596	2001	2	7	0	1	3	7	7	0
0.904864013	61.55171204	72.23291779	2001	1	7	0	1	3	6	8	0
1.676280022	72.06620789	73.20532227	2000	1	7	1	0	3	3	3	1
0.891048014	72.54414368	74.17771912	2001	1	7	1	0	3	6	6	0
1.202245951	80.66898346	76.7707901	2000	2	7	1	0	3	3	3	0
1.621865034	57.72825623	78.3914566	2001	0	7	0	1	3	7	8	1
0.723874986	51.99307632	79.68798828	2001	2	7	1	0	2	6	6	0
1.393154979	73.97793579	78.3914566	2001	2	7	1	0	4	8	8	0
1.120453	77.32345581	78.3914566	2000	2	7	0	1	3	2	3	0
2.077006102	74.45587158	69.3157196	2001	0	7	0	1	3	6	6	0
0.569805026	71.58827972	47.27463913	2000	6	7	0	1	3	7	3	0
0.358998001	57.25032425	57.32277679	2001	0	7	1	0	3	7	7	0
1.850075006	78.27931976	74.50185394	2000	0	7	0	1	3	5	3	0
0.875793993	75.8896637	76.12252045	2001	2	7	0	1	2	3	6	0
-0.005327	34.30960083	52.13664246	2001	1	7	1	0	3	3	6	2
1.764441013	80.66898346	72.88118744	2001	1	7	0	1	3	6	6	0
0.731362998	77.32345581	71.58465576	2001	2	7	0	1	3	6	4	0
1.695984006	84.49243927	77.41905975	2001	0	7	0	1	3	4	4	0
1.010552049	54.86066818	70.61225128	2001	0	7	0	1	3	7	7	0
1.021721005	80.66898346	70.61225128	2001	3	7	1	0	3	6	8	0
-0.338474989	76.36759949	80.98452759	2000	0	7	1	0	3	7	7	0
0.789350986	54.86066818	46.62637329	2000	0	7	0	1	3	6	8	0
0.676746011	80.66898346	81.30865479	2000	0	7	1	0	3	6	6	0
0.762413979	63.46343994	76.12252045	2001	1	7	1	0	3	8	6	0
1.375110984	75.8896637	77.74318695	2001	0	7	1	0	3	4	4	0
0.488496989	62.02964401	50.51597595	2001	1	7	1	0	4	6	7	1
0.578625977	61.55171204	76.44665527	2001	1	7	1	0	4	4	4	1
-1.941293001	78.27931976	71.58465576	2000	1	7	1	0	4	2	3	1
0.658195019	69.67655182	79.36385345	2001	4	7	0	1	3	3	4	0
-0.131125003	55.81653214	66.39851379	2001	0	7	0	1	3	6	6	0
1.281677008	74.93379974	73.85358429	2001	2	7	0	1	3	3	3	1
0.232418999	69.19861603	77.09492493	2000	2	7	1	0	3	6	6	0
-0.788224995	74.93379974	76.44665527	2001	1	7	0	1	3	4	7	0
0.735715985	78.27931976	66.72264862	2001	0	7	1	0	3	7	7	0
0.034692999	49.60341644	50.84010696	2001	4	7	1	0	3	8	6	0
0.590313017	68.2427597	70.61225128	2001	0	7	1	0	3	6	7	0
0.779980004	72.54414368	76.7707901	2001	1	7	0	1	3	8	8	0
0.789359987	58.2061882	60.56411362	2001	5	7	0	1	3	6	6	0
1.067553043	77.32345581	76.7707901	2001	1	7	0	1	3	6	3	0
0.503225029	73.50000763	70.93638611	2001	0	7	1	0	3	8	4	0
0.023156	71.58827972	76.7707901	2001	0	7	1	0	2	3	2	0
0.088174999	66.3310318	69.63985443	2001	1	7	1	0	3	8	8	0
1.067553043	70.63241577	69.96398163	2001	0	7	1	0	3	3	7	0
0.378776014	68.72068787	65.42611694	2000	0	7	0	1	3	6	3	0
0.744665027	72.54414368	76.44665527	2001	2	7	1	0	3	3	5	0
1.577867985	84.01450348	80.01212311	2001	0	7	0	1	3	7	7	0
1.621865034	70.63241577	77.74318695	2000	1	7	0	1	3	2	3	0
1.067553043	78.27931976	72.88118744	2001	0	7	1	0	3	4	6	1
1.536623001	72.06620789	56.99864578	2001	4	7	0	1	3	8	8	1
0.539196014	65.37516785	42.4126358	2000	0	7	0	1	3	8	8	0
-0.628513992	81.62484741	69.63985443	2001	0	7	1	0	2	8	8	0
1.507990003	69.19861603	75.1501236	2001	4	7	0	1	3	7	7	0
1.277619004	80.66898346	78.3914566	2001	3	7	0	1	3	3	3	2
1.281018972	82.10277557	79.03972626	2000	0	7	0	1	3	8	8	0
2.07327199	76.84552765	75.47425842	2000	2	7	0	1	3	3	3	0
1.109007955	81.62484741	80.98452759	2001	3	7	1	0	3	6	7	0
1.103844047	67.28689575	78.06732178	2000	0	7	0	1	3	7	4	0
1.356950045	78.75725555	78.06732178	2001	0	7	1	0	3	3	2	1
1.067553043	79.23518372	80.01212311	2001	0	7	1	0	3	8	7	0
0.812481999	78.75725555	79.68798828	2001	0	7	0	1	3	8	8	0
0.938166022	75.8896637	71.26052094	2000	0	7	0	1	3	3	6	1
0.189025	80.66898346	74.50185394	2000	3	7	1	0	3	4	9	1
0.112625003	75.41173553	75.1501236	2000	2	7	1	0	3	6	6	0
-0.088881999	72.54414368	73.20532227	2001	3	7	0	1	3	6	6	0
0.35157901	64.89723206	66.39851379	2000	2	7	0	1	3	7	7	0
1.846410036	75.28036499	71.48142242	1999	0	9	0	1	3	7	7	0
1.979611039	63.53204727	59.40589523	1999	2	9	0	1	3	2	6	1
1.979611039	70.952034	78.44020081	1998	2	9	1	0	2	3	4	0
1.979611039	74.35286713	79.25888062	1999	1	9	0	1	3	4	6	0
2.067949057	52.71123123	73.11878204	1999	0	9	0	1	3	5	5	1
1.979611039	74.97119904	67.18334961	1998	2	9	0	1	4	7	8	0
1.979611039	76.82619476	76.80284119	1999	2	9	0	1	3	5	7	1
1.979611039	69.71537018	69.84406281	1999	0	9	0	1	3	2	2	0
1.98191905	51.78373337	57.76853561	1999	0	9	0	1	3	6	6	0
1.724760056	62.29538345	55.31249619	1999	0	9	0	1	3	7	7	0
1.979611039	74.97119904	74.5514679	1999	1	9	1	0	3	3	6	0
-0.398860991	50.23790359	51.42376709	1999	0	9	1	0	3	3	3	0
1.979611039	78.06285858	77.621521	1999	1	9	1	0	3	3	6	0
1.69432497	71.26119995	75.57482147	1999	0	9	0	1	3	7	3	0
1.979611039	65.38704681	56.33584595	1998	0	9	0	1	3	3	3	0
1.979611039	80.22702026	74.34680176	1999	2	9	0	1	3	5	5	0
1.979611039	75.28036499	77.82618713	1998	0	9	1	0	3	6	6	0
-1.384587049	60.44038391	73.73278809	1999	0	9	1	0	3	3	2	0
1.979611039	70.02453613	69.025383	1999	0	9	1	0	3	7	4	0
1.82170403	55.80289459	79.46354675	1999	0	9	1	0	3	3	8	2
2.088891983	59.822052	68.00202942	1998	1	9	1	0	3	4	3	0
1.979611039	75.58953094	68.61604309	1999	0	9	1	0	3	6	6	1
1.979611039	62.29538345	60.22457504	2000	2	9	1	0	3	2	2	1
1.899409056	72.18869781	55.31249619	1999	1	9	0	1	3	4	8	0
1.69432497	63.22288132	61.65726471	1999	0	9	0	1	3	2	3	0
1.825101018	69.40620422	74.75614166	1999	1	9	1	0	3	8	7	0
1.979611039	77.75369263	79.05420685	1999	1	9	1	0	3	3	3	0
1.979611039	61.67705154	77.21218109	1999	3	9	1	0	4	6	8	1
1.869235039	77.44452667	81.91958618	1999	3	9	0	1	3	3	6	0
1.979611039	85.17367554	85.19430542	1999	0	9	1	0	3	6	6	0
1.979611039	77.13536072	77.41684723	1998	1	9	0	1	3	6	6	0
2.532988071	75.58953094	67.18334961	1999	0	9	0	1	3	6	6	0
0.667279005	65.69621277	52.6517868	1998	1	9	1	0	3	3	3	0
-0.020966001	61.05871964	62.06660461	1999	0	9	1	0	3	3	4	1
1.244402051	60.74955368	62.68061447	1998	0	9	1	0	3	6	8	0
0.672546983	75.58953094	84.37562561	1999	2	9	1	0	3	8	6	0
1.830574036	81.77285004	82.32892609	1999	0	9	1	0	3	3	3	1
2.038069963	80.22702026	78.64486694	2001	0	9	1	0	3	3	4	0
0.80883199	79.91785431	68.61604309	1999	0	9	1	0	3	2	3	1
2.094031096	77.75369263	69.84406281	1999	3	9	1	0	3	4	8	0
-0.254400998	51.47456741	49.17239761	1999	0	9	0	1	3	4	4	0
1.433372974	78.37202454	83.5569458	1999	2	9	1	0	3	6	6	1
1.969874024	81.77285004	81.10090637	1999	0	9	1	0	3	6	6	1
1.164775968	78.99035645	52.85645676	1999	0	9	0	1	2	4	4	0
1.547211051	81.46368408	75.57482147	1998	2	9	0	1	3	3	6	5
1.223935008	74.66203308	73.52812195	1999	3	9	0	1	3	6	6	4
1.342295051	73.73452759	65.9553299	1998	2	9	1	0	3	7	7	0
1.309293985	72.80702972	71.89076233	1999	4	9	0	1	3	3	4	0
0.366185993	62.29538345	75.57482147	1999	3	9	1	0	2	6	5	0
1.186337948	67.24204254	64.11330414	1999	4	9	1	0	3	2	2	0
1.355888963	81.46368408	75.57482147	1999	6	9	0	1	3	8	3	0
1.306020975	61.9862175	68.41136932	1999	1	9	1	0	2	6	6	0
0.236252993	51.16540146	49.78640747	1999	0	9	1	0	3	2	3	0
0.304508001	74.35286713	77.82618713	1999	3	9	0	1	3	3	6	0
2.208003998	81.46368408	78.84954071	1999	4	9	0	1	3	8	8	0
0.798668981	75.8986969	75.77948761	1999	1	9	1	0	3	6	6	0
1.654381037	82.08201599	81.91958618	1999	2	9	0	1	3	7	6	0
1.571298003	84.55534363	84.78496552	1999	2	9	1	0	4	4	8	0
1.089748979	59.51288605	67.59268951	1999	0	9	0	1	3	3	2	0
0.95153898	81.91709137	66.80495453	2001	0	7	0	1	3	3	3	0
-1.353842974	69.68812561	56.67560196	2000	0	7	0	1	3	5	4	0
-0.682546973	66.73630524	63.96162796	2000	1	7	0	1	3	3	3	0
-0.396409005	68.00137329	66.80495453	2001	0	7	1	0	3	3	4	0
-0.415178001	58.72422791	45.6577034	2001	0	7	0	1	4	6	6	0
-0.139459997	65.04955292	70.18141174	2001	0	7	1	0	3	2	2	0
-1.132411957	52.39890289	59.16351318	2000	0	7	0	1	3	2	3	0
0.010753	63.3628006	56.67560196	2000	0	7	0	1	3	2	3	0
-0.875343025	51.55552673	62.00683975	2001	0	7	0	1	3	6	3	0
-1.118373036	60.83267212	57.74184799	2000	0	7	0	1	3	3	3	0
-1.149075985	65.04955292	78.71139526	2000	2	7	0	1	3	3	2	0
-0.589848995	64.20617676	59.6966362	2001	0	7	0	1	3	2	3	0
0.649797022	57.88085175	63.78392029	2002	0	7	0	1	3	3	3	1
-1.216174006	58.30253983	63.0730896	2001	0	7	1	0	2	3	6	1
0.510248005	62.94111252	72.13619995	2001	0	7	1	0	3	3	3	0
0.250862986	78.12189484	79.42222595	2001	0	7	1	0	3	3	3	0
-0.044388998	70.53150177	65.91641998	2000	0	7	0	1	1	3	2	1
0.543009996	76.43514252	63.0730896	2001	1	7	0	1	3	3	4	0
0.633333981	65.89292908	58.4526825	2000	3	7	0	1	3	6	6	0
0.648617029	84.44721985	81.37701416	2000	0	7	1	0	3	3	3	1
0.278562993	79.80864716	83.15409851	2001	1	7	1	0	3	3	6	1
-0.484007001	46.49526596	56.49789429	2000	0	7	1	0	3	6	4	1
-0.021814	67.15799713	55.0762291	2001	0	7	0	1	3	3	3	0
-0.633472025	62.09773636	61.82913208	2001	0	7	0	1	3	2	3	0
0.248925	65.04955292	57.20872498	2000	0	7	1	0	3	2	6	0
-0.747371018	56.19409943	46.54624176	2001	0	7	0	1	3	1	2	0
-1.405004978	50.29046249	50.63352585	2000	4	7	1	0	2	6	3	0
0.502166986	76.01345062	60.05205154	2000	0	7	0	1	3	8	4	0
0.387104005	68.00137329	80.13305664	2001	0	7	1	0	3	3	3	1
0.786789	74.7483902	81.55472565	2001	0	7	1	0	3	3	3	0
1.218417048	78.965271	52.58831787	2001	0	7	0	1	1	3	3	1
0.429612011	73.48332214	68.40432739	2001	0	7	1	0	3	6	3	0
0.024338	62.09773636	73.55786133	2001	0	7	1	0	3	3	2	0
1.007784009	81.91709137	73.20244598	2001	0	7	0	1	5	3	4	2
-0.694311976	65.47124481	56.67560196	2000	1	7	1	0	5	8	9	0
-0.193715006	63.78448868	54.72081375	2000	0	7	0	1	3	2	2	0
1.078677058	81.91709137	75.69036102	2001	0	7	0	1	3	5	6	1
-0.152391002	62.94111252	55.60935211	2001	1	7	0	1	4	8	7	2
-1.145007014	58.30253983	61.11830139	2001	0	7	1	0	3	6	6	2
-0.643477023	51.13383865	47.61249161	2001	0	7	0	1	3	2	6	1
0.839030981	83.60384369	80.48847198	2001	2	7	0	1	3	3	3	0
-0.074231997	76.43514252	68.40432739	2001	0	7	1	0	3	3	2	0
-1.478414059	50.29046249	50.45581818	2000	0	7	0	1	3	3	4	1
0.086611003	78.965271	80.48847198	2001	1	7	1	0	3	3	6	1
-0.403717011	76.85682678	75.69036102	2000	0	7	1	0	3	3	3	0
-0.388767987	69.68812561	80.13305664	2001	0	7	1	0	3	2	3	0
1.211923003	85.29059601	79.7776413	2001	0	7	1	0	3	3	2	0
-1.877185941	76.01345062	76.57889557	2001	2	7	1	0	3	7	6	0
-1.899675012	79.38695526	69.11516571	2000	0	7	0	1	2	3	3	0
